2013-11-13 17:19:20.8573|INFO|loginfo|2013/11/13 17:19:20
2013-11-13 17:19:30.3998|INFO|loginfo|0
2013-11-13 17:19:30.3998|INFO|loginfo|2013/11/13 17:19:30
2013-11-13 17:19:33.6170|INFO|loginfo|1
2013-11-13 17:19:33.6190|INFO|loginfo|2013/11/13 17:19:33
2013-11-13 17:19:37.2782|INFO|loginfo|2
2013-11-13 17:19:37.2782|INFO|loginfo|2013/11/13 17:19:37
2013-11-13 17:19:40.6994|INFO|loginfo|3
2013-11-13 17:19:40.7014|INFO|loginfo|2013/11/13 17:19:40
2013-11-13 17:19:43.7806|INFO|loginfo|4
2013-11-13 17:19:43.7806|INFO|loginfo|2013/11/13 17:19:43
2013-11-13 17:19:46.3517|INFO|loginfo|5
2013-11-13 17:19:46.3517|INFO|loginfo|2013/11/13 17:19:46
2013-11-13 17:19:49.1299|INFO|loginfo|6
2013-11-13 17:19:49.1299|INFO|loginfo|2013/11/13 17:19:49
2013-11-13 17:19:51.3830|INFO|loginfo|7
2013-11-13 17:19:51.3830|INFO|loginfo|2013/11/13 17:19:51
2013-11-13 17:19:53.8241|INFO|loginfo|8
2013-11-13 17:19:53.8241|INFO|loginfo|2013/11/13 17:19:53
2013-11-13 17:19:56.4213|INFO|loginfo|9
2013-11-13 17:19:56.4213|INFO|loginfo|2013/11/13 17:19:56
2013-11-13 17:19:58.5884|INFO|loginfo|10
2013-11-13 17:19:58.5884|INFO|loginfo|2013/11/13 17:19:58
2013-11-13 17:20:01.0553|INFO|loginfo|11
2013-11-13 17:20:01.0709|INFO|loginfo|2013/11/13 17:20:01
2013-11-13 17:21:28.5558|INFO|loginfo|2013/11/13 17:21:28
2013-11-13 17:21:37.3386|INFO|loginfo|0
2013-11-13 17:21:37.3386|INFO|loginfo|2013/11/13 17:21:37
2013-11-13 17:21:39.8502|INFO|loginfo|1
2013-11-13 17:21:39.8658|INFO|loginfo|2013/11/13 17:21:39
2013-11-13 17:21:42.6114|INFO|loginfo|2
2013-11-13 17:21:42.6114|INFO|loginfo|2013/11/13 17:21:42
2013-11-13 17:21:44.6394|INFO|loginfo|3
2013-11-13 17:21:44.6394|INFO|loginfo|2013/11/13 17:21:44
2013-11-13 17:21:46.6206|INFO|loginfo|4
2013-11-13 17:21:46.6206|INFO|loginfo|2013/11/13 17:21:46
2013-11-13 17:21:48.6798|INFO|loginfo|5
2013-11-13 17:21:48.6798|INFO|loginfo|2013/11/13 17:21:48
2013-11-13 17:21:50.8014|INFO|loginfo|6
2013-11-13 17:21:50.8014|INFO|loginfo|2013/11/13 17:21:50
2013-11-13 17:21:52.8919|INFO|loginfo|7
2013-11-13 17:21:52.8919|INFO|loginfo|2013/11/13 17:21:52
2013-11-13 17:21:55.1695|INFO|loginfo|8
2013-11-13 17:21:55.1851|INFO|loginfo|2013/11/13 17:21:55
2013-11-13 17:21:57.5095|INFO|loginfo|9
2013-11-13 17:21:57.5095|INFO|loginfo|2013/11/13 17:21:57
2013-11-13 17:21:59.7715|INFO|loginfo|10
2013-11-13 17:21:59.7715|INFO|loginfo|2013/11/13 17:21:59
2013-11-13 17:22:02.0959|INFO|loginfo|11
2013-11-13 17:22:02.1115|INFO|loginfo|2013/11/13 17:22:02
2013-11-13 17:22:04.2331|INFO|loginfo|12
2013-11-13 17:22:04.2331|INFO|loginfo|2013/11/13 17:22:04
2013-11-13 17:22:06.8383|INFO|loginfo|13
2013-11-13 17:22:06.8383|INFO|loginfo|2013/11/13 17:22:06
2013-11-13 17:22:09.0535|INFO|loginfo|14
2013-11-13 17:22:09.0535|INFO|loginfo|2013/11/13 17:22:09
2013-11-13 17:22:11.5807|INFO|loginfo|15
2013-11-13 17:22:11.5807|INFO|loginfo|2013/11/13 17:22:11
2013-11-13 17:22:15.1375|INFO|loginfo|16
2013-11-13 17:22:15.1531|INFO|loginfo|2013/11/13 17:22:15
2013-11-13 17:22:20.9270|INFO|loginfo|17
2013-11-13 17:22:20.9270|INFO|loginfo|2013/11/13 17:22:20
2013-11-13 17:22:24.8293|INFO|loginfo|18
2013-11-13 17:22:24.8293|INFO|loginfo|2013/11/13 17:22:24
2013-11-13 17:22:27.9299|INFO|loginfo|19
2013-11-13 17:22:27.9299|INFO|loginfo|2013/11/13 17:22:27
2013-11-13 17:22:31.6871|INFO|loginfo|20
2013-11-13 17:22:31.6871|INFO|loginfo|2013/11/13 17:22:31
2013-11-13 17:22:34.1456|INFO|loginfo|21
2013-11-13 17:22:34.1456|INFO|loginfo|2013/11/13 17:22:34
2013-11-13 17:22:37.7278|INFO|loginfo|22
2013-11-13 17:22:37.7278|INFO|loginfo|2013/11/13 17:22:37
2013-11-13 17:22:39.7399|INFO|loginfo|23
2013-11-13 17:22:39.7399|INFO|loginfo|2013/11/13 17:22:39
2013-11-13 17:22:48.4784|INFO|loginfo|24
2013-11-13 17:22:48.4814|INFO|loginfo|2013/11/13 17:22:48
2013-11-13 17:22:53.8587|INFO|loginfo|25
2013-11-13 17:22:53.8587|INFO|loginfo|2013/11/13 17:22:53
2013-11-13 17:22:58.1590|INFO|loginfo|26
2013-11-13 17:22:58.1590|INFO|loginfo|2013/11/13 17:22:58
2013-11-13 17:23:07.6765|INFO|loginfo|27
2013-11-13 17:23:07.6765|INFO|loginfo|2013/11/13 17:23:07
2013-11-13 17:23:11.3717|INFO|loginfo|28
2013-11-13 17:23:11.3717|INFO|loginfo|2013/11/13 17:23:11
2013-11-13 17:23:13.8829|INFO|loginfo|29
2013-11-13 17:23:13.8829|INFO|loginfo|2013/11/13 17:23:13
2013-11-13 17:23:20.5423|INFO|loginfo|30
2013-11-13 17:23:20.5423|INFO|loginfo|2013/11/13 17:23:20
2013-11-13 17:23:23.8125|INFO|loginfo|31
2013-11-13 17:23:23.8145|INFO|loginfo|2013/11/13 17:23:23
2013-11-13 17:23:25.9546|INFO|loginfo|32
2013-11-13 17:23:25.9546|INFO|loginfo|2013/11/13 17:23:25
2013-11-13 17:23:28.1387|INFO|loginfo|33
2013-11-13 17:23:28.1387|INFO|loginfo|2013/11/13 17:23:28
2013-11-13 17:23:30.1018|INFO|loginfo|34
2013-11-13 17:23:30.1018|INFO|loginfo|2013/11/13 17:23:30
2013-11-13 17:23:32.1949|INFO|loginfo|35
2013-11-13 17:23:32.1949|INFO|loginfo|2013/11/13 17:23:32
2013-11-13 17:23:33.8830|INFO|loginfo|36
2013-11-13 17:23:33.8830|INFO|loginfo|2013/11/13 17:23:33
2013-11-13 17:23:35.7871|INFO|loginfo|37
2013-11-13 17:23:35.7871|INFO|loginfo|2013/11/13 17:23:35
2013-11-13 17:23:37.9723|INFO|loginfo|38
2013-11-13 17:23:37.9723|INFO|loginfo|2013/11/13 17:23:37
2013-11-13 17:23:40.3014|INFO|loginfo|39
2013-11-13 17:23:40.3044|INFO|loginfo|2013/11/13 17:23:40
2013-11-13 17:23:43.0476|INFO|loginfo|40
2013-11-13 17:23:43.0496|INFO|loginfo|2013/11/13 17:23:43
2013-11-13 17:23:45.4367|INFO|loginfo|41
2013-11-13 17:23:45.4367|INFO|loginfo|2013/11/13 17:23:45
2013-11-13 17:23:47.5528|INFO|loginfo|42
2013-11-13 17:23:47.5528|INFO|loginfo|2013/11/13 17:23:47
2013-11-13 17:23:49.5769|INFO|loginfo|43
2013-11-13 17:23:49.5769|INFO|loginfo|2013/11/13 17:23:49
2013-11-13 17:23:51.4150|INFO|loginfo|44
2013-11-13 17:23:51.4150|INFO|loginfo|2013/11/13 17:23:51
2013-11-13 17:23:53.3361|INFO|loginfo|45
2013-11-13 17:23:53.3361|INFO|loginfo|2013/11/13 17:23:53
2013-11-13 17:23:55.4113|INFO|loginfo|46
2013-11-13 17:23:55.4113|INFO|loginfo|2013/11/13 17:23:55
2013-11-13 17:23:57.3104|INFO|loginfo|47
2013-11-13 17:23:57.3104|INFO|loginfo|2013/11/13 17:23:57
2013-11-13 17:23:59.7595|INFO|loginfo|48
2013-11-13 17:23:59.7595|INFO|loginfo|2013/11/13 17:23:59
2013-11-13 17:24:01.6796|INFO|loginfo|49
2013-11-13 17:24:01.6796|INFO|loginfo|2013/11/13 17:24:01
2013-11-13 17:24:03.9637|INFO|loginfo|50
2013-11-13 17:24:03.9637|INFO|loginfo|2013/11/13 17:24:03
2013-11-13 17:24:05.8349|INFO|loginfo|51
2013-11-13 17:24:05.8349|INFO|loginfo|2013/11/13 17:24:05
2013-11-13 17:24:07.6040|INFO|loginfo|52
2013-11-13 17:24:07.6040|INFO|loginfo|2013/11/13 17:24:07
2013-11-13 17:24:09.7541|INFO|loginfo|53
2013-11-13 17:24:09.7561|INFO|loginfo|2013/11/13 17:24:09
2013-11-13 17:24:12.2492|INFO|loginfo|54
2013-11-13 17:24:12.2492|INFO|loginfo|2013/11/13 17:24:12
2013-11-13 17:24:14.8984|INFO|loginfo|55
2013-11-13 17:24:14.8984|INFO|loginfo|2013/11/13 17:24:14
2013-11-13 17:24:17.2065|INFO|loginfo|56
2013-11-13 17:24:17.2065|INFO|loginfo|2013/11/13 17:24:17
2013-11-13 17:24:18.9806|INFO|loginfo|57
2013-11-13 17:24:18.9806|INFO|loginfo|2013/11/13 17:24:18
2013-11-13 17:24:21.4948|INFO|loginfo|58
2013-11-13 17:24:21.4948|INFO|loginfo|2013/11/13 17:24:21
2013-11-13 17:24:23.4379|INFO|loginfo|59
2013-11-13 17:24:23.4379|INFO|loginfo|2013/11/13 17:24:23
2013-11-13 17:24:25.5580|INFO|loginfo|60
2013-11-13 17:24:25.5610|INFO|loginfo|2013/11/13 17:24:25
2013-11-13 17:24:27.4741|INFO|loginfo|61
2013-11-13 17:24:27.4741|INFO|loginfo|2013/11/13 17:24:27
2013-11-13 17:24:29.9202|INFO|loginfo|62
2013-11-13 17:24:29.9202|INFO|loginfo|2013/11/13 17:24:29
2013-11-13 17:24:31.9043|INFO|loginfo|63
2013-11-13 17:24:31.9043|INFO|loginfo|2013/11/13 17:24:31
2013-11-13 17:24:34.0295|INFO|loginfo|64
2013-11-13 17:24:34.0315|INFO|loginfo|2013/11/13 17:24:34
2013-11-13 17:24:36.7456|INFO|loginfo|65
